airtable_id,project_code,artist,title,title_status,release,unit_price,currency,price_status,price_bucket,max_revenue,edition_size,unit_status,units_target,max_order_qty,edition_type,launch_type,business_unit,product_type,made_to_order,tl_length,project_status,product_variants,campaign_type,sales_approach,launch_date,launch_time,announce_date,private_room_date,tl_end_date,launch_date_status,quarter,preorder_window,medium,medium_status,dimensions,signed_numbered_dated,signature_type,hand_finished,framing,artist_tier,artist_genre,new_or_repeat,expected_sellthrough,target_sellthrough,artist_profit_per_unit,aa_profit_per_unit,aa_revenue_share,aa_profit_share,frame_conversion,frame_profit_per_unit,marketing_lead
341,CLAIRETAB-341,Claire Tabouret,Paysage d’Intérieur (printemps),Confirmed,ClaireTabTapestry24,4000,EUR,Confirmed,,200000,50,Confirmed,,,PE,Draw,Limited,Mixed media edition,,n/a,09. Fully completed,,,,2024-12-11,2024-12-11T14:00:00.000Z,2024-11-19,,,Date confirmed (fully confirmed with artist),2024-Q4,,"Tapestry with 411,158 stitches, embroidered in 20 colours on forest green velvet and mounted in a bespoke, unglazed oak frame",Confirmed,50.7 × 33.0cm,Signed & numbered by artist directly on backing board of frame (reverse of artwork),Signed by Artist,,Full Edition Framed,Tier 3,,REPEAT,0.75,,,,,,,,
1986,ANNARIDLE-1986,Anna Ridler,Price Per Stem,Confirmed,AnnaRidlePriceStem24,10000,EUR,Confirmed,,250000,25,Confirmed,,,PE,Draw,Limited,Digital print,,n/a,09. Fully completed,,,,2025-01-08,2025-01-08T14:00:00.000Z,2025-01-08,,,Date confirmed (fully confirmed with artist),2025-Q1,,"56 individual C-type images printed on Canson Infinity Photosatin paper, encased in a linen archive box, complete with USB and colourful paper inlay.",Confirmed,Box; 3.8 x 15.7 x 23cm Images; 8.5cm x 4.5cm Outer box; 24 x 95.5 x 16.1 cm,Signed and numbered on the back of each print,Signed by Artist,,No framing option,Tier 3,,REPEAT,,,,,,,,,
2102,DANIELLEM-2102,Danielle Mckinney,Sandman,Confirmed,DanielleMSand25,700,EUR,Confirmed,,823200,1176,TL expected units pending,,2,TL,Timed,Limited,Digital print,,24 hours,09. Fully completed,,,,2025-01-23,2025-01-23T17:00:00.000Z,2025-01-06,,2025-01-24,Date confirmed (fully confirmed with artist),2025-Q1,,Archival pigment print on 330gsm Somerset Enhanced Satin 100% Cotton paper,Confirmed,50.8 x 40.5 cm,"Signed in white on the lower right-hand corner, TBC - whether there will be a date included, but it is not on the product photography.",Signed by Artist,,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2104,ADAMPENDL-2104,Adam Pendleton,Untitled (Blue Amphora),Confirmed,MultipleAmphorae24,6000,EUR,Confirmed,,180000,30,Confirmed,,,SE,Draw,Limited,High cost 3D edition,,n/a,09. Fully completed,,,,2025-01-28,2025-01-28T17:00:00.000Z,,,,Date confirmed (fully confirmed with artist),2025-Q1,,"Ceramic amphora, individually hand-painted with acrylic paint and finished with a matte sealant",Confirmed,31.5cm x 17cm x 17cm,Signature & ed number engraved underneath base of amphora,Engraved signature,,No framing option,Tier 3,,REPEAT,,,,,,,,,
1444,ARTSPACEA-1444,Artspace Amphora project,Amphorae (Full Set),Confirmed,MultipleAmphorae24,35000,EUR,Confirmed,,0,0,Confirmed,,,SE,Enquiry,Limited,High cost 3D edition,,n/a,09. Fully completed,,,,2025-01-28,2025-01-28T17:00:00.000Z,,,,Date confirmed (fully confirmed with artist),2025-Q1,,"Ceramic amphora, individually hand-painted with acrylic paint and finished with a matte sealant",Confirmed,31.5cm x 17cm x 17cm,Signature & ed number engraved underneath base of amphora,Engraved signature,,No framing option,Tier 2,Blue chip contemporary,NEW,,,,,,,,,
2091,DEREKFORD-2091,Derek Fordjour,Horn Trot Round,Confirmed,MultipleAmphorae24,6000,EUR,Confirmed,,180000,30,Confirmed,,,SE,Draw,Limited,High cost 3D edition,,n/a,09. Fully completed,,,,2025-01-28,2025-01-28T17:00:00.000Z,,,,Date confirmed (fully confirmed with artist),2025-Q1,,"Ceramic amphora, individually hand-painted with acrylic paint and finished with a matte sealant",Confirmed,31.5cm x 17cm x 17cm,Signature & ed number engraved underneath base of amphora,Engraved signature,,No framing option,Tier 3,,REPEAT,,,,,,,,,
2144,HARLANDMI-2144,Harland Miller,R U OK?,Confirmed,MultipleAmphorae24,6000,EUR,Confirmed,,180000,30,Confirmed,,,SE,Draw,Limited,High cost 3D edition,,n/a,09. Fully completed,,,,2025-01-28,2025-01-28T17:00:00.000Z,,,,Date confirmed (fully confirmed with artist),2025-Q1,,"Ceramic amphora, individually hand-painted with acrylic paint and finished with a matte sealant",Confirmed,31.5cm x 17cm x 17cm,Signature & ed number engraved underneath base of amphora,Engraved signature,,No framing option,Tier 1,,REPEAT,,,,,,,,,
2101,HILARYPEC-2101,Hilary Pecis,Lily Pond,Confirmed,MultipleAmphorae24,6000,EUR,Confirmed,,180000,30,Confirmed,,,SE,Draw,Limited,High cost 3D edition,,n/a,09. Fully completed,,,,2025-01-28,2025-01-28T17:00:00.000Z,,,,Date confirmed (fully confirmed with artist),2025-Q1,,"Ceramic amphora, individually hand-painted with acrylic paint and finished with a matte sealant",Confirmed,31.5cm x 17cm x 17cm,Signature & ed number engraved underneath base of amphora,Engraved signature,,No framing option,Tier 3,,REPEAT,,,,,,,,,
2145,JENNYHOLZ-2145,Jenny Holzer,ARTSPACE AMPHORA,Confirmed,MultipleAmphorae24,6000,EUR,Confirmed,,180000,30,Confirmed,,,SE,Draw,Limited,High cost 3D edition,,n/a,09. Fully completed,,,,2025-01-28,2025-01-28T17:00:00.000Z,,,,Date confirmed (fully confirmed with artist),2025-Q1,,"Ceramic amphora, individually hand-painted with acrylic paint and finished with a matte sealant",Confirmed,31.5cm x 17cm x 17cm,Signature & ed number engraved underneath base of amphora,Engraved signature,,No framing option,Tier 2,,REPEAT,,,,,,,,,
2094,JORDANCAS-2094,Jordan Casteel,Peak Summer,Confirmed,MultipleAmphorae24,6000,EUR,Confirmed,,180000,30,Confirmed,,,SE,Draw,Limited,High cost 3D edition,,n/a,09. Fully completed,,,,2025-01-28,2025-01-28T17:00:00.000Z,2024-12-10,,,Date confirmed (fully confirmed with artist),2025-Q1,,"Ceramic amphora, individually hand-painted with acrylic paint and finished with a matte sealant",Confirmed,31.5cm x 17cm x 17cm,Signature & ed number engraved underneath base of amphora,Engraved signature,,No framing option,Tier 2,,REPEAT,,,,,,,,,
2092,JOSHSMITH-2092,Josh Smith,Palm Amphora,Confirmed,MultipleAmphorae24,6000,EUR,Confirmed,,180000,30,Confirmed,,,SE,Draw,Limited,High cost 3D edition,,n/a,09. Fully completed,,,,2025-01-28,2025-01-28T17:00:00.000Z,,,,Date confirmed (fully confirmed with artist),2025-Q1,,"Ceramic amphora, individually hand-painted with acrylic paint and finished with a matte sealant",Confirmed,31.5cm x 17cm x 17cm,Signature & ed number engraved underneath base of amphora,Engraved signature,,No framing option,Tier 3,,REPEAT,,,,,,,,,
2068,AIWEIWEI-2068,Ai Weiwei,Combat fear with truth,Confirmed,AiWeiweiSnake25,850,EUR,Confirmed,,510850,601,Confirmed,,,TL,Timed,Limited,Silkscreen print,,24 hours,09. Fully completed,,,,2025-01-29,2025-01-29T14:00:00.000Z,2025-01-10,,2025-01-30,Date confirmed (fully confirmed with artist),2025-Q1,,5-colour spot colour silkscreen print (printed in 10 layers) on Somerset Tub Sized Radiant White 410gsm paper,Confirmed,60 x 60cm,Signed by the artist bottom-right. Numbered by warehouse team.,Signed by Artist,,Framed on order,Tier 1,,REPEAT,,,,,,,,,
730,BARRYMCGE-730,Barry McGee,Fuzz Gathering,Confirmed,BarryMcgeTL225,900,EUR,Confirmed,,600300,667,Confirmed,,,TL,Timed,Limited,Silkscreen print,,48 hours,09. Fully completed,,,,2025-02-05,2025-02-05T17:00:00.000Z,2025-01-21,,2025-02-07,Date confirmed (fully confirmed with artist),2025-Q1,,UV pigment print with silkscreen fluorescent details on Somerset Tub Sized Radiant White 410gsm. Unique drawing by artist on reverse.,Confirmed,70 x 55.3 cm,signed/numbered/dated on front border,Signed by Artist,true,Framed on order,Tier 2,,REPEAT,0.75,,,,,,,,
2200,WILLCOTTO-2200,Will Cotton,The Cowgirl,Confirmed,WillCottoUnicorn25,850,EUR,Confirmed,,170000,200,Confirmed,,,PE,TBC (Pre-order),Limited,Hybrid print,,,09. Fully completed,,,,2025-02-14,2025-02-14T14:00:00.000Z,2025-01-20,,,Date confirmed (fully confirmed with artist),2025-Q1,true,Archival pigment print with 2 silkscreen glitter layers on Hahnemühle photo rag 308gsm paper,Confirmed,77.0 x 53.7cm,Signed & dated in bottom right-hand corner; Numbered bottom-left,Signed by Artist,,Framed on order,Tier 2,,REPEAT,,,,,,,,,
2031,GEORGECON-2031,George Condo,Fashion Model,Confirmed,GeorgeCondoModel25,8500,EUR,Confirmed,,1275000,150,Confirmed,,,PE,TBC (Pre-order),Limited,Silkscreen print,,,09. Fully completed,,,,2025-02-18,2025-02-18T14:00:00.000Z,2025-01-15,,,Date confirmed (fully confirmed with artist),2025-Q1,true,27 colour silkscreen with spot colours on 600gsm Somerset Tub Sized Radiant White paper,Confirmed,81 x 75.8 cm,"Signature lower right hand side, with year (2025) // Edition number lower left hand",Signed by Artist,,Framed on order,Tier 1,,REPEAT,,,,,,,,,
2005,JAMESJEAN-2005,James Jean,Maze - Lucid,Confirmed,JamesJeanMaze25,1000,EUR,Confirmed,,376000,376,Confirmed,,,TLC,Timed,Timed,Low cost 3D edition,,48 hours,09. Fully completed,,,,2025-02-19,2025-02-19T17:00:00.000Z,2025-01-27,,2025-02-21,Date confirmed (fully confirmed with artist),2025-Q1,,Frosted resin sculpture with transparent acrylic maze and stick,Confirmed,29.5 x 22.0 x 15.9cm,Signature & number engraved underneath the base of sculpture,Engraved signature,,No framing option,Tier 1,,REPEAT,,,,,,,,,
1990,TAKUOBATA-1990,Taku Obata,B BOY JUSHI,Confirmed,TakuObataResin25,550,EUR,Confirmed,,82500,150,Confirmed,,,CL,TBC (Pre-order),Limited,Low cost 3D edition,,,09. Fully completed,,,,2025-02-21,2025-02-21T10:00:00.000Z,2025-01-20,,,Date confirmed (fully confirmed with artist),2025-Q1,true,Hand-painted resin sculpture,Confirmed,18.5 x 24.5 x 16.5cm,"signed bottom left foot, numbered bottom right (pad printed)",Signed with stamp,,No framing option,Tier 3,,REPEAT,,,,,,,,,
2320,SHIRINNES-2320,Shirin Neshat,Quartet,Confirmed,ShirinNesTL25,2400,EUR,Confirmed,,0,,TL expected units pending,,,TL,Timed,Limited,Hybrid print,,48 hours,09. Fully completed,,,,2025-02-26,2025-02-26T14:00:00.000Z,,,2025-02-28,Date confirmed (fully confirmed with artist),2025-Q1,,2 x UV pigment prints with matte varnish seal on 410gsm Somerset Tub Sized Radiant White paper. 2 x UV pigment print with matte varnish seal and a silkscreen calligraphy layer on 410gsm Somerset Tub Sized Radiant White paper.,,Film stills: 24.5 x 42 cm [ per print] Calligraphy: 42 x 33.3 cm [per print],"Signed and dated bottom right, numbered bottom left",Signed by Artist,,Framed on order,Tier 2,,REPEAT,,,,,,,,,
